P2_J062941_B001_P2fits0_20081115_P2FrameMeta.csv,1,P2FrameMeta,d0a45fb7b8cf6bc5d5f1a49bb6cbd697
P2_J062941_B001_P2fits0_20081115_P2ImageMeta.csv,4,P2ImageMeta,d41f86cdb78a9bb6871358a15912ea91
P2_J062941_B001_P2fits0_20081115_P2Detection.csv,20,P2Detection,f8f9d70711cb3a1cb8b359d99d98fa63
