112671979320961807,261887437030025143,899251007686,629410100012,3,6294103,54163.374374,3364.95,1686.83,1.095,1.095,7.43,5.00,0.86,0.68,2.00,0.00,1.00,0,-999,-999,2008-05-21,0,197.9320790249946924,3.8927708567261310,0.220,0.219,-999.000000,-999.000000,-999.000000,1.486,23.613,0.029,7.43,5.00,0.196,0.041,300.00,1.00,1.0,1
112051986299712706,261887437040025450,899251007839,629410100013,3,6294104,54163.374374,1840.02,2565.90,1.095,1.095,8.13,5.00,0.86,0.68,2.00,0.00,1.00,0,-999,-999,2008-05-21,0,198.6299195347268949,3.3769976803421886,0.219,0.219,-999.000000,-999.000000,-999.000000,1.625,23.515,0.027,8.13,5.00,0.151,0.037,300.00,1.00,1.0,1
113051994625753320,261887437010025733,899251008380,629410100014,3,6294101,54163.374374,428.02,3748.25,1.095,1.095,4.41,5.00,0.86,0.68,2.00,0.00,1.00,0,-999,-999,2008-05-21,0,199.4626106659029574,4.2107381925476721,0.220,0.219,-999.000000,-999.000000,-999.000000,0.882,24.179,0.049,4.41,5.00,0.220,0.069,300.00,1.00,1.0,1
111291984573189741,261887437030025144,899251008386,629410100015,3,6294103,54163.374374,1610.65,1607.06,1.095,1.095,5.03,5.00,0.86,0.68,2.00,0.00,1.00,0,-999,-999,2008-05-21,0,198.4573033618334534,2.7493765305981124,0.219,0.219,-999.000000,-999.000000,-999.000000,1.007,24.035,0.043,5.03,5.00,0.119,0.060,300.00,1.00,1.0,1
111701983841043824,261887437030025145,899251008414,629410100016,3,6294103,54163.374374,1765.90,407.22,1.095,1.095,11.47,5.00,0.86,0.68,2.00,0.00,1.00,0,-999,-999,2008-05-21,0,198.3841345484139538,3.0861333212961197,0.219,0.219,-999.000000,-999.000000,-999.000000,2.294,23.141,0.019,11.47,5.00,0.095,0.027,300.00,1.00,1.0,1
114141976663280727,261887437020023689,899251008415,629410100017,3,6294102,54163.374374,2433.34,2887.41,1.095,1.095,6.88,5.00,0.86,0.68,2.00,0.00,1.00,0,-999,-999,2008-05-21,0,197.6664351372567978,5.1167910741789493,0.220,0.219,-999.000000,-999.000000,-999.000000,1.376,23.696,0.032,6.88,5.00,0.005,0.044,300.00,1.00,1.0,1
111991983087497766,261887437030025146,899251008474,629410100018,3,6294103,54163.374374,1207.67,1350.25,1.095,1.095,15.89,5.00,0.86,0.68,2.00,0.00,1.00,0,-999,-999,2008-05-21,0,198.3087074230189728,3.3312493396607046,0.219,0.219,-999.000000,-999.000000,-999.000000,3.179,22.787,0.014,15.89,5.00,0.319,0.019,300.00,1.00,1.0,1
112641982658185805,261887437030025147,899251008506,629410100019,3,6294103,54163.374374,178.01,2595.33,1.095,1.095,10.57,5.00,0.86,0.68,2.00,0.00,1.00,0,-999,-999,2008-05-21,0,198.2657872174975182,3.8711163546958325,0.220,0.219,-999.000000,-999.000000,-999.000000,2.113,23.230,0.021,10.57,5.00,-0.220,0.029,300.00,1.00,1.0,1
113661992410811477,261887437010025734,899251008522,629410100020,3,6294101,54163.374374,125.74,1228.70,1.095,1.095,6.40,5.00,0.86,0.68,2.00,0.00,1.00,0,-999,-999,2008-05-21,0,199.2410872578668659,4.7174852133910221,0.220,0.219,-999.000000,-999.000000,-999.000000,1.281,23.774,0.034,6.40,5.00,0.117,0.047,300.00,1.00,1.0,1
111641985131666438,261887437030025148,899251008547,629410100021,3,6294103,54163.374374,3004.69,1141.30,1.095,1.095,12.05,5.00,0.86,0.68,2.00,0.00,1.00,0,-999,-999,2008-05-21,0,198.5131792691751969,3.0383496990051881,0.219,0.219,-999.000000,-999.000000,-999.000000,2.410,23.087,0.018,12.05,5.00,0.481,0.025,300.00,1.00,1.0,1
