P2_J062944_B001_P2fits0_20081115_P2FrameMeta.csv,1,P2FrameMeta,694b45ef0d85a2575874ab6b6852c41f
P2_J062944_B001_P2fits0_20081115_P2ImageMeta.csv,4,P2ImageMeta,37a47e79c7d95882d526272e4fcf5b81
P2_J062944_B001_P2fits0_20081115_P2Detection.csv,6000,P2Detection,1fb157cf45421519e0b1438eed50b590
