P2_J062943_B001_P2fits0_20081115_P2FrameMeta.csv,1,P2FrameMeta,6e70f8289ff7b242afdeafc99f15aac3
P2_J062943_B001_P2fits0_20081115_P2ImageMeta.csv,4,P2ImageMeta,72e22defc4fb98ade746985f66068261
P2_J062943_B001_P2fits0_20081115_P2Detection.csv,1000,P2Detection,5b3434834df4b50206aaa24ec06e587b
