P2_J062945_B001_P2fits0_20081115_P2FrameMeta.csv,1,P2FrameMeta,ab6f1964e7fa7bf2e8805e8234e8ce6a
P2_J062945_B001_P2fits0_20081115_P2ImageMeta.csv,4,P2ImageMeta,26f6b798b3efa77e6541efb6194d617c
P2_J062945_B001_P2fits0_20081115_P2Detection.csv,31947,P2Detection,3356a505fb9895e2b90d7732dd343f6d
