P2_J062942_B001_P2fits0_20081115_P2FrameMeta.csv,1,P2FrameMeta,caaf3fb9b88fd231a5c490b2a32af2b6
P2_J062942_B001_P2fits0_20081115_P2ImageMeta.csv,4,P2ImageMeta,4462e6a9ae109fb4ae0c64f84bbc4b0b
P2_J062942_B001_P2fits0_20081115_P2Detection.csv,100,P2Detection,9181040e217035b91292202860919807
